ATM_ID,Date,Opening_Cash,Cash_Loaded,Total_Withdrawal,Closing_Cash,Number_of_Transactions,Failed_Transactions,Downtime_Minutes,Customer_Complaints,Maintenance_Status,Refill_Date,Refill_Amount,Refill_Cost,Health_Score,Need_Refill,Days_Since_Last_Refill
ATM1006,10/3/2025,1177745.27,700000,206834.94,173049.5,311,9,10,0,Normal,6/16/2025,0,0,75.4,YES,5
ATM1047,6/23/2025,669844.83,700000,749803.48,269602.09,244,6,13,1,Normal,6/2/2025,0,0,87,NO,0
ATM1004,12/1/2025,487399.03,0,438660.49,291281.25,556,5,14,1,Normal,4/1/2025,300000,0,92.6,YES,12
ATM1008,3/27/2025,702089.15,500000,485628.63,917423.64,466,3,12,1,Normal,2/20/2025,700000,2500,89.5,YES,12
ATM1008,5/20/2025,1091903.87,700000,610182.59,63574.72,514,8,11,2,Normal,3/6/2025,0,3500,79.7,YES,10
ATM1031,10/25/2025,283616.89,0,883091.56,415664.69,282,10,9,1,Normal,2/23/2025,0,0,70.7,YES,5
ATM1040,7/30/2025,819863.9,0,638596.65,981642.23,524,3,13,3,Normal,4/27/2025,0,2500,76.2,NO,10
ATM1039,3/28/2025,724775.53,0,371923.33,851704.63,485,5,4,1,Normal,12/30/2025,0,0,83.6,NO,9
ATM1009,1/16/2025,613669.4,0,275017.6,59996.65,450,3,13,3,Normal,1/23/2025,0,0,90,NO,4
ATM1048,2/25/2025,946724.64,300000,212687.08,617362.56,309,4,14,1,Normal,12/4/2025,0,0,60.2,NO,10
ATM1038,12/24/2025,1097157.59,300000,417938.69,595968.7,429,9,13,1,Normal,5/14/2025,500000,3500,82.9,NO,9
ATM1046,5/15/2025,1137134.88,0,626911.13,100181.72,72,1,12,3,Normal,5/18/2025,0,0,81,YES,1
ATM1029,7/7/2025,787256.02,300000,382070.33,335500.73,347,2,12,3,Required,4/23/2025,0,0,90.7,NO,3
ATM1047,4/23/2025,541563.79,0,820458.07,299892.33,318,4,11,2,Required,5/13/2025,0,0,78.1,NO,5
ATM1021,1/8/2025,1016939.58,500000,790945.69,882406.96,169,13,12,1,Required,12/12/2025,0,0,88.5,NO,9
ATM1006,8/10/2025,489071.56,0,565013.83,647463.53,134,10,16,1,Normal,6/8/2025,0,0,72.5,NO,4
ATM1037,12/8/2025,463788.28,0,338855.6,477687.43,473,8,11,0,Normal,4/2/2025,0,0,85.9,YES,11
ATM1011,5/31/2025,866121.9,0,640188.21,79537.32,244,5,17,2,Normal,10/22/2025,0,2500,79.5,NO,11
ATM1009,2/7/2025,760958.12,0,385223.6,745774.46,70,4,17,2,Normal,3/16/2025,0,0,80.9,NO,4
ATM1040,7/26/2025,881600.86,300000,890816.18,403940.58,329,5,11,3,Normal,10/13/2025,0,0,100,NO,13
ATM1010,2/3/2025,320403.38,300000,817059.89,123757,551,6,13,4,Normal,3/23/2025,0,2500,100,NO,4
ATM1039,12/2/2025,364387.02,500000,593474.49,96263.94,61,5,10,2,Normal,2/1/2025,0,3500,67,NO,8
ATM1007,5/9/2025,768655.52,0,272767.72,991722.12,328,7,12,0,Normal,9/11/2025,0,0,73.3,NO,9
ATM1026,7/15/2025,307740.42,0,608411.28,728043.02,235,9,10,1,Normal,11/12/2025,0,0,89.2,YES,10
ATM1041,8/12/2025,977577.96,500000,66593.34,355113.66,241,4,14,2,Normal,1/9/2025,0,2500,89.3,YES,6
ATM1014,3/10/2025,669420.35,500000,491449.52,225533.5,259,7,12,2,Normal,10/25/2025,300000,3500,100,NO,2
ATM1048,2/6/2025,470227.74,0,605226.6,963703.29,76,9,17,4,Normal,5/7/2025,0,3500,85,NO,0
ATM1004,8/14/2025,779904.45,0,175696.73,222485.54,381,2,16,3,Normal,1/5/2025,0,3500,86.2,YES,10
ATM1041,4/21/2025,262158.72,0,326516.85,613990.54,95,6,15,2,Normal,3/25/2025,500000,0,87.4,NO,4
ATM1021,4/28/2025,425993.32,0,310019.3,491370.73,226,4,10,1,Normal,4/28/2025,0,3500,88.9,NO,10
ATM1043,4/27/2025,424000.59,0,281396.52,368824.23,242,7,15,0,Normal,7/31/2025,0,3500,100,NO,0
ATM1042,2/26/2025,1080595.52,0,440814.87,809371.99,119,5,12,1,Normal,1/20/2025,300000,0,74.7,NO,14
ATM1022,7/8/2025,273341.95,0,656359.36,877981.68,273,4,7,2,Normal,8/17/2025,700000,0,81,YES,6
ATM1015,10/10/2025,866024.11,0,104229.68,922406.44,588,7,8,0,Required,1/31/2025,500000,0,100,NO,2
ATM1007,10/8/2025,269417.33,300000,713125.54,245239.96,153,4,8,0,Normal,11/19/2025,300000,3500,96.3,NO,1
ATM1031,6/18/2025,1183905.59,0,80427.43,350693.18,244,5,11,0,Normal,4/3/2025,0,3500,83,NO,1
ATM1026,5/7/2025,948136.13,0,266486.72,87072.52,385,8,14,3,Normal,1/19/2025,0,0,85.9,NO,11
ATM1033,2/14/2025,646411.31,500000,329697.74,708740.55,354,5,15,0,Normal,9/21/2025,500000,2500,78.3,NO,0
ATM1047,9/21/2025,1037721.73,0,373349.4,462227.49,77,6,12,0,Normal,2/18/2025,0,3500,70.1,NO,10
ATM1013,10/24/2025,537678.87,0,743584.35,50123.22,316,5,13,3,Normal,5/27/2025,0,0,92.8,NO,0
ATM1049,8/25/2025,969867.82,700000,602494.17,629105.64,122,7,16,5,Normal,2/7/2025,300000,2500,64.1,NO,6
ATM1047,4/7/2025,809788.69,500000,407221.34,727702.2,106,8,9,5,Normal,8/16/2025,0,0,97.1,YES,12
ATM1010,11/9/2025,448054.71,0,497232.06,193932.02,452,5,8,5,Required,10/25/2025,0,3500,81.5,NO,0
ATM1004,6/18/2025,1093873.84,0,228392.1,236262.63,269,2,8,1,Required,8/15/2025,500000,3500,95.6,NO,4
ATM1014,9/26/2025,1130474.15,500000,130027.41,770676.52,70,6,9,4,Normal,7/22/2025,300000,0,82.1,NO,12
ATM1027,3/24/2025,429234.79,0,276494.78,793081.6,85,2,9,1,Normal,5/17/2025,0,0,91.2,NO,14
ATM1031,11/20/2025,379504.17,0,668591.73,279571.95,539,6,10,1,Required,1/30/2025,500000,0,76.3,NO,14
ATM1031,8/19/2025,739444.29,0,811603.17,993336.31,488,3,13,2,Normal,12/8/2025,0,2500,95.4,YES,5
ATM1049,9/28/2025,1059177.45,300000,124074.02,936372.83,35,7,9,0,Normal,2/5/2025,0,0,71.5,NO,2
ATM1028,5/3/2025,567719.35,0,158227.34,128310.58,451,5,10,4,Normal,5/4/2025,500000,0,81.7,NO,11
ATM1023,11/9/2025,450967.4,500000,262582.05,894670.6,242,5,17,4,Normal,5/5/2025,500000,0,79.7,NO,3
ATM1018,7/22/2025,1176686.02,0,350230.14,238869.36,246,9,14,6,Normal,10/19/2025,700000,0,66.8,NO,3
ATM1002,8/13/2025,569347.79,0,775595.28,147485.89,296,1,12,3,Normal,8/22/2025,300000,2500,86.6,YES,3
ATM1034,4/17/2025,807348.43,0,602339.54,260381.89,429,8,9,1,Normal,7/5/2025,700000,2500,67.6,NO,11
ATM1043,4/19/2025,701180.42,500000,270886.26,183151.14,415,9,10,2,Normal,6/17/2025,0,0,87.9,NO,14
ATM1007,10/2/2025,390257.32,0,602146.06,168274.33,296,5,13,1,Normal,3/13/2025,300000,0,85.7,NO,2
ATM1046,3/14/2025,1087770.18,700000,266131.95,926898.77,423,7,16,4,Normal,6/12/2025,0,2500,100,YES,0
ATM1043,9/21/2025,1135369.77,0,188690.35,963630.6,517,5,9,0,Normal,7/22/2025,0,0,67.1,YES,2
ATM1029,11/4/2025,414722.92,500000,303444.54,256212.51,159,9,7,3,Normal,8/1/2025,0,3500,73.4,NO,7
ATM1010,5/10/2025,680125.53,500000,221630.12,106407.52,533,6,12,3,Normal,6/18/2025,0,2500,72,NO,1
ATM1033,7/12/2025,752793.18,700000,643527.47,589609.14,537,8,15,3,Normal,5/10/2025,700000,2500,79.7,NO,13
ATM1003,4/17/2025,760405.05,0,884628.09,117398.69,170,5,13,2,Normal,12/16/2025,700000,3500,76,NO,6
ATM1031,5/7/2025,442701.06,0,93459.19,405691.86,484,8,12,2,Normal,10/29/2025,0,3500,86,NO,3
ATM1035,8/7/2025,261469.28,500000,407117.12,763251.32,385,3,16,5,Normal,6/1/2025,0,3500,85.7,YES,13
ATM1038,8/12/2025,412364.81,300000,867089.33,113878.01,524,6,12,2,Required,3/27/2025,300000,0,79.5,NO,3
ATM1040,3/18/2025,1013853.98,0,697838.89,800015.12,252,5,17,2,Normal,4/17/2025,0,0,88.3,NO,11
ATM1037,10/31/2025,594803.81,700000,131679.51,554589.06,417,6,12,0,Normal,10/26/2025,500000,0,88.3,NO,9
ATM1014,5/13/2025,1185522.93,0,406698.37,311099.36,340,9,11,1,Normal,8/1/2025,700000,0,100,NO,2
ATM1034,8/20/2025,422541.06,500000,133512.59,927907.2,373,10,13,2,Normal,12/23/2025,0,3500,77.7,NO,2
ATM1018,2/11/2025,530018.79,0,266734.91,992015.58,271,5,20,3,Normal,11/6/2025,0,3500,84,YES,14
ATM1029,1/20/2025,317836.59,300000,857756.01,189754.78,348,8,16,0,Normal,10/3/2025,500000,2500,99.9,NO,7
ATM1026,2/27/2025,1153975.64,500000,180780.62,115592.58,365,4,18,0,Normal,3/15/2025,500000,0,100,NO,10
ATM1042,1/27/2025,855093.42,0,155062.29,545580.65,529,6,13,2,Normal,11/26/2025,0,0,75,NO,11
ATM1009,6/4/2025,1182828.33,0,126238.55,440167.3,164,5,12,0,Normal,8/4/2025,300000,0,63.7,NO,9
ATM1020,11/5/2025,617150.43,300000,318604.58,551411.64,454,4,13,3,Normal,3/8/2025,300000,0,66.1,NO,1
ATM1035,12/31/2025,1008524.04,0,825385.49,718125.08,475,4,7,5,Required,5/5/2025,0,3500,84,YES,10
ATM1020,4/1/2025,691516.13,300000,210832.76,898721.05,67,3,8,5,Normal,11/7/2025,500000,0,85.7,NO,14
ATM1042,1/21/2025,422344.15,0,87652.2,145587.52,139,3,8,1,Normal,3/5/2025,300000,2500,85.3,NO,6
ATM1040,8/27/2025,614120.86,0,716841.4,909545.1,451,1,14,1,Normal,11/29/2025,0,3500,79.1,NO,0
ATM1020,2/17/2025,1155349.27,0,819834.45,952191.21,547,4,19,1,Normal,11/29/2025,500000,0,75.7,YES,12
ATM1039,1/9/2025,516331.82,0,180869.19,333091.65,135,5,15,2,Normal,10/16/2025,300000,3500,82.8,NO,9
ATM1007,6/14/2025,255572.11,0,324891.94,540419.79,503,7,9,3,Normal,9/4/2025,500000,2500,72.4,YES,2
ATM1016,12/3/2025,353843.72,500000,490388.02,338808.06,560,8,14,2,Normal,3/20/2025,500000,0,89,NO,1
ATM1026,11/24/2025,485944,0,67323,757395.57,553,5,14,3,Normal,8/8/2025,0,0,82.3,NO,14
ATM1039,12/17/2025,353655.9,0,890455.71,76554.7,48,7,13,2,Normal,2/25/2025,0,0,89.1,NO,10
ATM1005,7/25/2025,842190.62,0,252648.56,652411.72,210,6,5,2,Normal,12/14/2025,300000,3500,92.8,NO,7
ATM1006,10/27/2025,832223.78,0,195204.66,703107.49,100,11,11,2,Required,10/19/2025,0,2500,90.1,NO,3
ATM1024,4/10/2025,1028350.64,300000,341366.9,315876.77,213,2,7,1,Normal,3/5/2025,700000,3500,69.1,NO,10
ATM1001,4/27/2025,260203.76,0,627093.88,156023.75,381,4,17,1,Normal,8/8/2025,500000,3500,76.2,YES,3
ATM1023,5/27/2025,652069.3,500000,699818.02,775358.53,366,6,9,3,Normal,3/23/2025,700000,0,66.9,YES,5
ATM1016,7/23/2025,1029256.28,500000,626196.93,182457.15,103,7,9,0,Normal,1/14/2025,0,0,73.4,YES,14
ATM1039,1/20/2025,290422.66,0,372834.16,98627.82,195,3,10,1,Normal,7/20/2025,0,3500,80.8,NO,8
ATM1038,9/3/2025,829776.51,700000,538974.56,92534.7,415,3,7,3,Normal,8/26/2025,300000,3500,89.1,NO,12
ATM1013,12/27/2025,1093160.61,0,719614.61,894717.32,161,6,12,2,Normal,1/5/2025,500000,0,100,NO,2
ATM1050,7/27/2025,606030.65,0,138472.23,716542.25,246,6,14,1,Normal,4/2/2025,300000,3500,57.3,NO,0
ATM1010,7/9/2025,643460.99,0,664149.56,367755.53,165,6,13,1,Normal,8/22/2025,300000,3500,75.1,NO,7
ATM1022,9/23/2025,685084.75,500000,233313.07,839974.55,580,6,14,2,Normal,6/25/2025,0,0,100,YES,3
ATM1028,7/12/2025,1097594.74,0,247928.13,473511.23,20,7,12,0,Normal,5/20/2025,0,3500,65,NO,11
ATM1028,8/8/2025,761362.51,700000,818922.2,827174.86,317,5,8,1,Normal,2/1/2025,500000,0,86.7,NO,4
ATM1047,4/7/2025,1177631.67,500000,404576.54,363449.1,105,12,17,5,Normal,5/27/2025,0,0,65.1,YES,1
ATM1022,7/14/2025,1043720.26,0,855313.16,125116.78,138,10,16,2,Required,9/22/2025,0,0,65.7,NO,8
ATM1034,5/29/2025,308014.72,500000,485853.08,511785.61,440,7,15,1,Normal,10/16/2025,0,3500,82.7,YES,10
ATM1044,9/30/2025,736663.38,0,52791.71,976170.02,104,7,9,1,Normal,11/23/2025,0,3500,87.2,NO,1
ATM1029,10/16/2025,488971.17,0,436232.98,850343.1,491,4,15,1,Normal,3/14/2025,0,3500,94.8,NO,2
ATM1045,3/23/2025,381522.04,500000,159419.05,86455.24,37,10,9,3,Normal,8/13/2025,0,2500,64.3,NO,3
ATM1026,3/7/2025,380020.6,0,526258.3,51412.82,87,4,11,1,Normal,8/22/2025,700000,3500,97.7,NO,7
ATM1037,11/18/2025,1172099.78,0,676500.19,465415.5,475,8,8,0,Normal,5/8/2025,0,0,95.1,NO,0
ATM1031,6/8/2025,449572.64,0,630960.23,849091.36,215,9,13,2,Normal,7/20/2025,0,2500,77.7,NO,3
ATM1009,9/8/2025,641417.74,0,767138.86,83166.44,301,5,8,0,Normal,9/23/2025,300000,0,95.7,NO,13
ATM1020,7/18/2025,425018.45,0,830334.59,780017.95,562,6,15,2,Normal,1/20/2025,0,3500,66.4,YES,6
ATM1034,3/15/2025,984052.8,700000,80212.85,458671.27,428,6,17,1,Normal,12/22/2025,700000,0,77.9,YES,9
ATM1016,7/15/2025,1130382.45,0,154674.14,894760.06,331,6,8,0,Normal,11/25/2025,300000,0,65.1,NO,12
ATM1035,7/10/2025,388347.78,500000,420236.84,971903.61,375,8,12,2,Normal,12/9/2025,500000,0,84.3,NO,10
ATM1050,10/6/2025,1024357.28,500000,710192.78,981197.17,572,8,9,2,Normal,2/17/2025,0,3500,57.4,NO,2
ATM1018,9/27/2025,873639.57,0,117076.6,736975.64,305,11,7,5,Normal,6/24/2025,500000,0,71.6,NO,7
ATM1034,5/24/2025,404631.31,300000,795204.52,54422.61,363,4,7,2,Normal,10/20/2025,0,3500,100,NO,6
ATM1040,9/6/2025,787175.09,0,554690.56,264163.99,599,3,11,2,Normal,8/1/2025,0,0,59.7,NO,4
ATM1047,4/29/2025,483589.16,500000,92897.54,713380.46,599,7,15,2,Normal,5/23/2025,0,3500,91.1,YES,4
ATM1030,1/31/2025,1071319.51,700000,667872.73,956759.14,410,9,12,6,Normal,9/17/2025,300000,0,72.2,NO,7
ATM1042,1/15/2025,392043.3,0,298506.55,719690.68,134,7,11,2,Normal,1/14/2025,300000,2500,99.9,NO,10
ATM1045,9/23/2025,580200.9,0,521913.93,511864.79,326,3,10,1,Normal,9/28/2025,300000,0,74.8,NO,1
ATM1033,1/6/2025,1109135.79,0,293293.29,881474.16,587,4,8,2,Normal,7/3/2025,0,3500,81.6,NO,13
ATM1035,10/8/2025,1176228.73,0,485656.28,632460.02,302,4,10,3,Normal,12/13/2025,300000,0,100,NO,3
ATM1031,8/14/2025,1142924.83,0,846267.9,998935.06,435,7,12,2,Normal,12/24/2025,0,2500,80.5,NO,6
ATM1041,7/24/2025,1192892.25,300000,517474.28,292986.99,538,10,16,3,Normal,2/28/2025,0,0,82,NO,5
ATM1009,2/23/2025,321830.1,700000,840881.96,303497.17,497,10,9,4,Normal,5/2/2025,500000,0,84.4,NO,1
ATM1018,8/21/2025,280331.98,0,688153.78,696974.92,478,4,10,3,Normal,2/23/2025,0,0,62.8,NO,8
ATM1005,10/31/2025,386790.3,500000,690825.35,702606.61,558,3,11,2,Required,1/31/2025,500000,0,97.3,NO,1
ATM1022,9/2/2025,534298.82,0,308319.01,196372.8,305,5,10,1,Normal,10/15/2025,300000,0,77.3,YES,6
ATM1026,12/26/2025,756329.5,500000,413773.27,525544.99,123,8,9,1,Normal,8/6/2025,0,0,94.2,NO,2
ATM1048,3/2/2025,842587.28,0,260146.46,924826.04,457,5,16,1,Required,8/3/2025,0,3500,85.1,NO,8
ATM1031,8/8/2025,788669.56,0,818751.72,870922.74,346,9,11,3,Normal,10/5/2025,0,0,88.6,YES,12
ATM1001,5/9/2025,623117.29,300000,784818.34,706289.82,158,9,10,5,Normal,5/11/2025,0,3500,80.8,NO,6
ATM1015,8/5/2025,297194.41,0,225706.47,485461.54,332,5,10,0,Normal,6/1/2025,500000,0,90.1,NO,4
ATM1011,10/25/2025,637581.21,500000,619066.67,598875.44,197,4,4,4,Required,6/7/2025,0,2500,69.1,YES,14
ATM1041,3/4/2025,548117.81,500000,256316.47,262282.15,64,6,10,1,Required,4/21/2025,0,3500,89.6,NO,10
ATM1033,6/6/2025,293748.8,300000,796238.3,630669.1,185,5,12,0,Normal,5/26/2025,700000,0,74.7,YES,13
ATM1030,10/13/2025,1191543.23,0,236073.46,117635.89,369,5,10,0,Normal,12/31/2025,0,0,71.6,NO,5
ATM1025,2/19/2025,943082.48,300000,728355.89,188474.73,53,3,23,1,Normal,5/22/2025,0,3500,78.8,NO,4
ATM1003,5/7/2025,273849.49,300000,831333.09,598463.69,548,11,12,0,Normal,8/4/2025,0,2500,70.1,NO,4
ATM1025,3/16/2025,254697.66,0,533597.95,91296.01,315,8,8,2,Normal,6/5/2025,0,3500,66.2,NO,6
ATM1037,5/1/2025,1029079.4,500000,753829.4,785479.57,444,5,20,1,Normal,1/19/2025,300000,3500,63.4,NO,8
ATM1012,4/18/2025,701838.59,700000,570020.02,441855.98,501,3,3,1,Normal,5/29/2025,500000,2500,94.1,NO,6
ATM1025,9/21/2025,1081196.62,300000,508331.39,739514.02,277,3,8,2,Normal,6/4/2025,300000,2500,92.2,NO,14
ATM1042,4/23/2025,526661.14,300000,213561.26,654244.63,263,7,9,1,Normal,9/4/2025,500000,3500,89.7,YES,5
ATM1002,8/9/2025,911293.89,0,66282.47,600937.74,300,6,10,4,Normal,1/23/2025,0,0,98.2,NO,8
ATM1044,11/4/2025,605321.22,0,737121.06,369165.36,433,10,10,3,Normal,9/22/2025,0,0,98.1,NO,11
ATM1006,10/11/2025,596585.37,0,665069.42,726982.9,252,6,16,1,Normal,6/14/2025,0,0,92.7,NO,14
ATM1036,11/13/2025,325989.86,500000,502202.16,767468.07,309,6,17,1,Normal,9/1/2025,500000,2500,58.1,NO,10
ATM1014,5/12/2025,368381.89,500000,506061.82,388089.91,419,4,12,1,Normal,3/8/2025,0,0,70.1,NO,4
ATM1025,8/30/2025,734367.92,0,194758.82,508492.76,470,10,10,1,Normal,8/29/2025,700000,0,87.1,NO,3
ATM1041,11/17/2025,670724.83,0,566209.68,862165.91,550,2,11,0,Normal,2/8/2025,0,2500,80.2,NO,9
ATM1040,9/22/2025,1087692.55,0,658035.41,162629.33,109,9,13,1,Normal,11/5/2025,0,0,65.6,YES,12
ATM1016,9/13/2025,916201.88,700000,134856.53,474969.55,384,7,14,0,Required,8/9/2025,0,0,98.4,YES,4
ATM1010,11/25/2025,975598.2,0,588137.11,618938.43,293,3,5,0,Normal,1/26/2025,0,2500,72.3,YES,3
ATM1047,12/12/2025,487619.09,500000,851618.78,849607.5,26,4,9,3,Normal,12/9/2025,0,3500,66.9,NO,12
ATM1018,10/6/2025,427440.13,500000,664516.19,764487.72,237,3,8,5,Normal,3/14/2025,300000,0,89.2,NO,5
ATM1013,6/17/2025,369078.38,300000,235148.74,290842.19,563,4,16,0,Normal,7/12/2025,0,0,84.8,NO,9
ATM1005,2/3/2025,1161110.35,500000,283785.5,564622.04,305,5,8,0,Normal,7/15/2025,500000,2500,92.1,NO,13
ATM1029,4/28/2025,363929.45,0,772943.39,799029.24,575,11,12,3,Normal,4/23/2025,0,0,88.7,NO,14
ATM1024,1/10/2025,334050.98,0,170090.67,355436.77,459,3,8,3,Required,9/4/2025,300000,0,96.3,NO,9
ATM1015,6/24/2025,579874.32,0,223698.34,880553.42,501,8,6,1,Normal,1/13/2025,0,2500,72.7,NO,12
ATM1011,8/16/2025,1029898.78,0,357683.31,358559.63,576,10,11,3,Normal,2/28/2025,0,2500,100,NO,14
ATM1012,1/31/2025,537194.73,0,538152.71,484043.49,539,6,14,2,Normal,1/21/2025,0,0,82.1,NO,13
ATM1034,10/26/2025,1163115.76,700000,132799.77,123140.2,372,6,11,2,Normal,9/12/2025,300000,2500,64.2,NO,7
ATM1020,9/13/2025,1091360.63,500000,263290.42,971086.02,38,6,14,1,Required,10/24/2025,0,3500,75.7,YES,11
ATM1019,12/31/2025,1189020.36,0,249181.97,574001.9,265,3,16,4,Normal,6/2/2025,0,0,77.9,NO,6
ATM1025,2/13/2025,939870.99,0,172564.08,250057.25,248,3,10,0,Normal,3/11/2025,0,2500,80.6,NO,3
ATM1027,10/19/2025,1192372.73,0,366321,285045.83,91,6,10,4,Normal,1/10/2025,500000,0,66,YES,7
ATM1004,1/29/2025,1051479.81,500000,387911.38,756815.55,219,2,17,1,Normal,1/2/2025,0,3500,71.7,NO,4
ATM1043,3/19/2025,584058.93,0,854612.8,298113.5,320,6,11,1,Normal,4/15/2025,0,2500,67.5,NO,1
ATM1017,8/31/2025,375671.94,500000,532188.31,344070.56,432,4,12,3,Normal,1/16/2025,0,0,70,NO,12
ATM1028,7/27/2025,528853.2,500000,886378.54,987947.56,69,9,5,2,Normal,1/21/2025,0,2500,89.7,NO,9
ATM1015,3/3/2025,478253.56,300000,431201.53,537530.65,392,5,10,0,Normal,11/1/2025,0,0,67.6,YES,1
ATM1025,7/21/2025,852035.99,300000,188025.81,371315.86,460,4,10,0,Normal,10/16/2025,500000,0,86.2,YES,2
ATM1041,8/17/2025,686441.61,300000,642043.77,945663.44,472,13,9,2,Normal,3/23/2025,0,0,86.6,NO,10
ATM1045,3/28/2025,1102715.49,0,197827.48,269898.17,331,2,15,2,Normal,2/2/2025,300000,0,64,NO,1
ATM1037,8/26/2025,663513.24,300000,847349.71,963224.55,140,1,9,5,Normal,7/19/2025,300000,0,69.4,YES,6
ATM1042,12/23/2025,783735.76,300000,246598.35,300652.05,387,8,16,2,Normal,8/27/2025,0,3500,98,NO,11
ATM1050,1/30/2025,462149.5,0,607452.79,318111.12,37,7,7,2,Normal,4/1/2025,700000,3500,65,YES,14
ATM1016,11/19/2025,1162383.9,0,627985.25,57555.83,158,10,12,2,Normal,5/22/2025,0,3500,92.7,NO,0
ATM1014,1/25/2025,442693.67,0,133019.64,610136.78,477,8,11,0,Normal,4/22/2025,500000,0,75,NO,2
ATM1004,8/5/2025,830243.49,500000,192204.7,293089.75,131,3,7,1,Normal,3/13/2025,700000,3500,72.2,NO,9
ATM1036,9/2/2025,1069737.5,300000,832844.93,262897.84,146,3,10,6,Normal,12/2/2025,500000,2500,99,NO,12
ATM1038,11/29/2025,899707.94,0,482787.3,698012.49,543,4,15,1,Normal,9/19/2025,0,2500,80.1,NO,2
ATM1045,6/22/2025,699473.61,500000,560146.01,344199.54,413,6,12,0,Normal,1/27/2025,300000,0,91.6,NO,8
ATM1020,4/16/2025,252498.9,500000,392375,338107.62,466,3,10,1,Normal,4/12/2025,300000,0,89.1,NO,4
ATM1027,11/16/2025,783854.63,700000,477609.64,742579.52,208,3,10,1,Normal,11/3/2025,0,0,74,NO,3
ATM1008,5/16/2025,1090816.48,0,51038.28,115607.76,530,8,5,2,Required,9/10/2025,0,0,78.6,NO,13
ATM1034,10/16/2025,488887.32,0,861485.81,413240.53,265,5,8,1,Normal,7/17/2025,0,3500,85.8,NO,0
ATM1043,4/9/2025,1163995.41,0,589580.37,774752.5,55,4,22,0,Normal,7/9/2025,0,3500,88.6,NO,6
ATM1011,4/6/2025,266460.64,0,325248.6,906288.66,478,6,16,2,Normal,9/8/2025,700000,2500,68.7,NO,13
ATM1004,10/24/2025,840717.63,0,299279.71,433665.1,455,7,13,4,Normal,2/4/2025,0,3500,47.5,NO,12
ATM1029,12/6/2025,781894.27,500000,653950.31,667116.53,482,7,16,3,Normal,10/8/2025,0,2500,79.9,YES,5
ATM1013,6/29/2025,304891.18,0,318023.81,755019.3,586,6,16,2,Normal,2/12/2025,0,0,88.1,NO,1
ATM1043,1/18/2025,842857,700000,145243.79,619007.55,260,4,11,1,Normal,4/30/2025,0,0,100,NO,2
ATM1033,3/28/2025,388546.94,0,240765.59,324090.53,365,10,8,1,Required,10/8/2025,500000,3500,80.9,NO,3
ATM1047,3/3/2025,601854.2,300000,632686.59,158280.91,346,6,15,0,Normal,2/22/2025,0,0,89.2,NO,11
ATM1042,7/20/2025,959671.94,300000,513508.54,876071.18,55,5,21,3,Normal,7/5/2025,500000,0,60.8,NO,1
ATM1015,7/12/2025,537694.5,0,788081.49,483352.43,420,6,12,3,Normal,6/30/2025,0,0,80.5,YES,9
ATM1029,8/24/2025,1050335.28,0,252282.95,766711.38,385,5,12,4,Required,3/15/2025,0,2500,85.5,NO,10
ATM1013,7/21/2025,556455.04,700000,225825.33,999353.27,190,5,12,1,Normal,9/4/2025,0,2500,90.4,YES,3
ATM1046,7/24/2025,1027304.07,300000,761643.09,657219.92,516,4,8,3,Normal,1/7/2025,300000,3500,78.7,YES,4
ATM1039,10/29/2025,601681.86,500000,784156.72,228842.46,176,8,14,1,Normal,5/26/2025,500000,0,91,NO,11
ATM1014,3/17/2025,334281.6,0,616461.47,785473.85,212,5,6,0,Normal,2/16/2025,500000,3500,77.1,NO,13
ATM1013,5/31/2025,937718.95,500000,624395.13,921574.21,371,10,16,2,Normal,11/10/2025,500000,2500,77.9,NO,13
ATM1030,9/13/2025,824645.13,700000,210880.76,805156.77,355,7,12,0,Normal,2/17/2025,0,0,99.5,NO,1
ATM1019,3/11/2025,1013469.93,500000,336508.46,334002.32,277,2,5,1,Normal,10/13/2025,0,3500,75.5,NO,8
ATM1004,3/31/2025,394874.73,300000,779665.12,182118.51,527,5,12,3,Required,1/15/2025,0,0,75.3,YES,3
ATM1028,12/11/2025,677941.46,500000,278063.11,826782.89,372,8,8,0,Required,2/26/2025,300000,0,94.6,YES,1
ATM1016,5/12/2025,415412.86,0,524229.69,762462.22,282,4,10,1,Normal,5/19/2025,700000,0,77.5,YES,11
ATM1023,7/7/2025,557438.31,0,787416.09,225839.74,491,4,9,2,Normal,5/6/2025,700000,0,70.2,NO,13
ATM1030,11/13/2025,945156.61,700000,770723.83,118983.58,144,7,10,2,Normal,2/20/2025,0,3500,79.8,NO,3
ATM1009,5/16/2025,343803.24,0,159564.3,196209.02,404,8,16,1,Normal,2/1/2025,0,2500,93.6,NO,6
ATM1050,9/24/2025,1052892.11,700000,104572.41,867231.47,65,4,9,0,Normal,7/16/2025,500000,0,92,NO,0
ATM1034,6/22/2025,413491.12,300000,712725.13,706247.17,523,5,11,2,Normal,4/9/2025,500000,0,67.8,NO,7
ATM1037,6/20/2025,1007526.96,700000,497828.47,442648.63,66,3,20,3,Normal,4/15/2025,700000,3500,85.6,NO,2
ATM1004,8/29/2025,773571.28,0,735678.4,648954.7,483,10,12,0,Normal,1/28/2025,500000,3500,70.8,YES,5
ATM1036,6/19/2025,638428.83,700000,848647.45,590179.69,517,6,9,2,Normal,9/21/2025,0,0,77.8,NO,0
