Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Transaction_Type,Withdrawal_Amount,Card_Type,Response_Time_sec,Transaction_Status,Failure_Reason
TXN018277,ATM1003,2025-08-06 00:00:00,03:21,Cash Withdrawal,5000,Debit,6.7,Success,None
TXN018278,ATM1044,2025-01-12 00:00:00,10:25,Cash Withdrawal,2000,Debit,5.5,Success,None
TXN018279,ATM1009,2025-12-16 00:00:00,03:09,Cash Withdrawal,10000,Debit,2.5,Success,None
TXN018280,ATM1050,2025-06-28 00:00:00,08:09,Cash Withdrawal,3000,Debit,2.4,Success,None
TXN018281,ATM1041,2025-06-01 00:00:00,02:20,Cash Withdrawal,2000,Debit,6.4,Success,None
TXN018282,ATM1035,2025-02-26 00:00:00,09:35,Cash Withdrawal,10000,Debit,2.3,Success,None
TXN018283,ATM1039,2025-01-06 00:00:00,14:54,Cash Withdrawal,2000,Debit,3.3,Success,None
TXN018284,ATM1041,2025-06-27 00:00:00,23:31,Cash Withdrawal,2000,Debit,5.7,Success,None
TXN018285,ATM1033,2025-11-11 00:00:00,08:58,Cash Withdrawal,2000,Credit,7.8,Success,None
TXN018286,ATM1045,2025-07-11 00:00:00,05:06,Cash Withdrawal,2000,Debit,8.9,Success,None
TXN018287,ATM1047,2025-03-08 00:00:00,09:24,Cash Withdrawal,2000,Debit,8,Success,None
TXN018288,ATM1006,2025-04-04 00:00:00,13:33,Cash Withdrawal,5000,Debit,8.1,Success,None
TXN018289,ATM1008,2025-04-11 00:00:00,05:02,Cash Withdrawal,3000,Debit,4.9,Success,None
TXN018290,ATM1009,2025-03-08 00:00:00,06:59,Cash Withdrawal,5000,Credit,5.3,Success,None
TXN018291,ATM1035,2025-09-03 00:00:00,15:28,Cash Withdrawal,5000,Debit,4,Success,None
TXN018292,ATM1037,2025-06-06 00:00:00,13:47,Cash Withdrawal,2000,Debit,3.8,Success,None
TXN018293,ATM1004,2025-11-14 00:00:00,17:24,Cash Withdrawal,2000,Debit,4.8,Success,None
TXN018294,ATM1030,2025-11-25 00:00:00,21:37,Cash Withdrawal,1000,Debit,6.2,Success,None
TXN018295,ATM1026,2025-03-06 00:00:00,13:45,Cash Withdrawal,2000,Debit,3.6,Success,None
TXN018296,ATM1006,2025-05-09 00:00:00,01:54,Cash Withdrawal,5000,Debit,7.9,Success,None
TXN018297,ATM1038,2025-06-11 00:00:00,19:58,Cash Withdrawal,1000,Debit,5.2,Success,None
TXN018298,ATM1022,2025-08-09 00:00:00,10:55,Cash Withdrawal,2000,Debit,2.6,Success,None
TXN018299,ATM1012,2025-04-27 00:00:00,09:04,Cash Withdrawal,3000,Debit,7.4,Success,None
TXN018300,ATM1049,2025-10-08 00:00:00,19:48,Cash Withdrawal,5000,Debit,5.4,Success,None
TXN018301,ATM1024,2025-12-22 00:00:00,10:23,Cash Withdrawal,2000,Debit,6.2,Success,None
TXN018302,ATM1017,2025-12-21 00:00:00,17:53,Cash Withdrawal,5000,Debit,6.9,Success,None
TXN018303,ATM1027,2025-02-20 00:00:00,17:48,Cash Withdrawal,2000,Debit,5.9,Success,None
TXN018304,ATM1001,2025-06-03 00:00:00,18:21,Cash Withdrawal,5000,Debit,3.5,Success,None
TXN018305,ATM1049,2025-07-30 00:00:00,07:53,Cash Withdrawal,5000,Debit,2.7,Success,None
TXN018306,ATM1014,2025-12-21 00:00:00,12:43,Cash Withdrawal,5000,Debit,4.5,Success,None
TXN018307,ATM1017,2025-06-03 00:00:00,07:20,Cash Withdrawal,2000,Debit,3.3,Success,None
TXN018308,ATM1006,2025-06-13 00:00:00,13:30,Cash Withdrawal,1000,Debit,2.7,Success,None
TXN018309,ATM1028,2025-02-24 00:00:00,19:18,Cash Withdrawal,2000,Debit,6.7,Success,None
TXN018310,ATM1019,2025-01-29 00:00:00,06:54,Cash Withdrawal,500,Debit,2.5,Success,None
TXN018311,ATM1050,2025-07-25 00:00:00,05:55,Cash Withdrawal,5000,Debit,6,Success,None
TXN018312,ATM1002,2025-05-23 00:00:00,06:15,Cash Withdrawal,5000,Debit,3,Success,None
TXN018313,ATM1009,2025-08-01 00:00:00,00:48,Cash Withdrawal,2000,Debit,10,Success,None
TXN018314,ATM1009,2025-07-18 00:00:00,07:03,Cash Withdrawal,3000,Debit,6.9,Success,None
TXN018315,ATM1025,2025-07-11 00:00:00,15:02,Cash Withdrawal,3000,Debit,4.2,Success,None
TXN018316,ATM1037,2025-09-03 00:00:00,16:35,Cash Withdrawal,2000,Debit,3.3,Success,None
TXN018317,ATM1038,2025-05-10 00:00:00,08:49,Cash Withdrawal,3000,Debit,7.8,Success,None
TXN018318,ATM1007,2025-06-25 00:00:00,02:17,Cash Withdrawal,500,Debit,5.5,Success,None
TXN018319,ATM1035,2025-03-30 00:00:00,12:12,Cash Withdrawal,2000,Debit,2.2,Success,None
TXN018320,ATM1002,2025-01-29 00:00:00,21:03,Cash Withdrawal,5000,Debit,5.7,Success,None
TXN018321,ATM1033,2025-05-06 00:00:00,20:46,Cash Withdrawal,1000,Debit,2.7,Success,None
TXN018322,ATM1026,2025-11-28 00:00:00,10:36,Cash Withdrawal,20000,Debit,4.8,Success,None
TXN018323,ATM1010,2025-02-17 00:00:00,14:26,Cash Withdrawal,500,Debit,8.2,Success,None
TXN018324,ATM1042,2025-04-26 00:00:00,09:24,Cash Withdrawal,3000,Debit,4.2,Success,None
TXN018325,ATM1030,2025-02-14 00:00:00,12:24,Cash Withdrawal,2000,Credit,7.8,Success,None
TXN018326,ATM1035,2025-04-24 00:00:00,15:21,Cash Withdrawal,500,Debit,7.2,Success,None
TXN018327,ATM1007,2025-05-05 00:00:00,09:48,Cash Withdrawal,1000,Debit,4.1,Success,None
TXN018328,ATM1021,2025-10-03 00:00:00,19:43,Cash Withdrawal,500,Debit,4.5,Success,None
TXN018329,ATM1004,2025-10-31 00:00:00,18:56,Cash Withdrawal,3000,Debit,4.5,Success,None
TXN018330,ATM1048,2025-05-28 00:00:00,09:25,Cash Withdrawal,2000,Debit,5.4,Success,None
TXN018331,ATM1020,2025-06-04 00:00:00,14:58,Cash Withdrawal,20000,Debit,8.7,Success,None
TXN018332,ATM1034,2025-04-29 00:00:00,04:21,Cash Withdrawal,1000,Debit,7.3,Success,None
TXN018333,ATM1008,2025-08-06 00:00:00,22:27,Cash Withdrawal,500,Debit,2.9,Failed,Insufficient Cash
TXN018334,ATM1049,2025-07-08 00:00:00,09:07,Cash Withdrawal,500,Debit,4.1,Success,None
TXN018335,ATM1030,2025-04-02 00:00:00,18:51,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN018336,ATM1019,2025-02-25 00:00:00,06:05,Cash Withdrawal,5000,Debit,2.9,Success,None
TXN018337,ATM1034,2025-10-18 00:00:00,09:04,Cash Withdrawal,500,Debit,3.8,Success,None
TXN018338,ATM1040,2025-08-05 00:00:00,07:00,Cash Withdrawal,5000,Debit,6.9,Success,None
TXN018339,ATM1022,2025-05-13 00:00:00,03:54,Cash Withdrawal,2000,Debit,5.8,Success,None
TXN018340,ATM1035,2025-04-27 00:00:00,13:44,Cash Withdrawal,3000,Debit,2,Success,None
TXN018341,ATM1007,2025-08-18 00:00:00,07:32,Cash Withdrawal,3000,Debit,7.9,Success,None
TXN018342,ATM1021,2025-10-04 00:00:00,06:49,Cash Withdrawal,1000,Debit,2.6,Success,None
TXN018343,ATM1008,2025-01-29 00:00:00,06:58,Cash Withdrawal,5000,Debit,5.6,Success,None
TXN018344,ATM1010,2025-12-19 00:00:00,13:45,Cash Withdrawal,1000,Debit,5.1,Success,None
TXN018345,ATM1050,2025-12-19 00:00:00,18:07,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN018346,ATM1021,2025-02-02 00:00:00,05:26,Cash Withdrawal,2000,Debit,10.6,Success,None
TXN018347,ATM1015,2025-04-24 00:00:00,10:17,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN018348,ATM1015,2025-07-27 00:00:00,17:48,Cash Withdrawal,1000,Debit,4.8,Success,None
TXN018349,ATM1046,2025-10-08 00:00:00,09:38,Cash Withdrawal,2000,Debit,5.2,Success,None
TXN018350,ATM1001,2025-03-15 00:00:00,02:35,Cash Withdrawal,5000,Debit,3.5,Success,None
TXN018351,ATM1021,2025-07-29 00:00:00,09:18,Cash Withdrawal,10000,Debit,7.7,Success,None
TXN018352,ATM1050,2025-10-08 00:00:00,23:07,Cash Withdrawal,1000,Debit,4.6,Success,None
TXN018353,ATM1024,2025-12-14 00:00:00,17:36,Cash Withdrawal,1000,Debit,4.2,Success,None
TXN018354,ATM1048,2025-09-23 00:00:00,05:46,Cash Withdrawal,5000,Debit,3.3,Success,None
TXN018355,ATM1047,2025-06-24 00:00:00,12:10,Cash Withdrawal,3000,Debit,5.7,Success,None
TXN018356,ATM1021,2025-01-01 00:00:00,12:09,Cash Withdrawal,5000,Debit,2.8,Success,None
TXN018357,ATM1011,2025-08-19 00:00:00,15:45,Cash Withdrawal,5000,Debit,9.1,Success,None
TXN018358,ATM1021,2025-08-03 00:00:00,01:51,Cash Withdrawal,20000,Debit,3.8,Success,None
TXN018359,ATM1044,2025-11-26 00:00:00,04:34,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN018360,ATM1045,2025-10-28 00:00:00,09:22,Cash Withdrawal,3000,Debit,6.6,Success,None
TXN018361,ATM1030,2025-07-20 00:00:00,01:28,Cash Withdrawal,10000,Debit,4.4,Success,None
TXN018362,ATM1021,2025-07-17 00:00:00,03:23,Cash Withdrawal,3000,Debit,3.1,Success,None
TXN018363,ATM1050,2025-05-20 00:00:00,11:58,Cash Withdrawal,5000,Debit,6.3,Success,None
TXN018364,ATM1049,2025-09-20 00:00:00,17:16,Cash Withdrawal,2000,Debit,10,Success,None
TXN018365,ATM1010,2025-11-22 00:00:00,19:16,Cash Withdrawal,500,Debit,3.1,Success,None
TXN018366,ATM1017,2025-09-17 00:00:00,08:32,Cash Withdrawal,5000,Debit,3.1,Success,None
TXN018367,ATM1025,2025-11-22 00:00:00,10:45,Cash Withdrawal,10000,Debit,4.8,Success,None
TXN018368,ATM1011,2025-02-10 00:00:00,23:06,Cash Withdrawal,2000,Debit,3.9,Success,None
TXN018369,ATM1018,2025-10-21 00:00:00,13:24,Cash Withdrawal,500,Credit,1.9,Success,None
TXN018370,ATM1031,2025-03-31 00:00:00,22:49,Cash Withdrawal,3000,Debit,2.3,Success,None
TXN018371,ATM1032,2025-05-22 00:00:00,06:09,Cash Withdrawal,2000,Debit,2,Success,None
TXN018372,ATM1012,2025-10-24 00:00:00,13:05,Cash Withdrawal,1000,Debit,4.9,Success,None
TXN018373,ATM1038,2025-12-10 00:00:00,15:26,Cash Withdrawal,500,Debit,5.1,Success,None
TXN018374,ATM1029,2025-12-14 00:00:00,13:34,Cash Withdrawal,10000,Debit,6,Success,None
TXN018375,ATM1034,2025-12-08 00:00:00,10:41,Cash Withdrawal,10000,Debit,8.3,Failed,Insufficient Cash
TXN018376,ATM1028,2025-08-13 00:00:00,03:10,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN018377,ATM1010,2025-06-20 00:00:00,20:18,Cash Withdrawal,5000,Debit,4.1,Success,None
TXN018378,ATM1031,2025-10-08 00:00:00,01:45,Cash Withdrawal,2000,Debit,7,Success,None
TXN018379,ATM1007,2025-01-13 00:00:00,23:50,Cash Withdrawal,5000,Debit,4.9,Success,None
TXN018380,ATM1005,2025-11-03 00:00:00,19:25,Cash Withdrawal,2000,Debit,5.3,Success,None
TXN018381,ATM1034,2025-06-07 00:00:00,23:37,Cash Withdrawal,3000,Debit,8.4,Success,None
TXN018382,ATM1031,2025-09-25 00:00:00,09:14,Cash Withdrawal,3000,Debit,2.4,Success,None
TXN018383,ATM1038,2025-12-16 00:00:00,23:15,Cash Withdrawal,5000,Debit,4.6,Success,None
TXN018384,ATM1035,2025-07-20 00:00:00,19:55,Cash Withdrawal,2000,Debit,2.5,Success,None
TXN018385,ATM1025,2025-06-07 00:00:00,13:33,Cash Withdrawal,5000,Credit,4.3,Success,None
TXN018386,ATM1039,2025-01-09 00:00:00,00:42,Cash Withdrawal,10000,Debit,2.3,Success,None
TXN018387,ATM1007,2025-03-11 00:00:00,05:49,Cash Withdrawal,10000,Credit,1.5,Success,None
TXN018388,ATM1007,2025-12-25 00:00:00,12:22,Cash Withdrawal,10000,Debit,3.6,Success,None
TXN018389,ATM1007,2025-12-18 00:00:00,20:08,Cash Withdrawal,5000,Debit,3.6,Success,None
TXN018390,ATM1044,2025-01-30 00:00:00,04:49,Cash Withdrawal,10000,Credit,7.2,Success,None
TXN018391,ATM1017,2025-12-01 00:00:00,17:42,Cash Withdrawal,10000,Debit,3.7,Success,None
TXN018392,ATM1005,2025-10-11 00:00:00,20:58,Cash Withdrawal,3000,Debit,10.1,Success,None
TXN018393,ATM1010,2025-09-22 00:00:00,06:25,Cash Withdrawal,5000,Credit,3.2,Success,None
TXN018394,ATM1023,2025-10-03 00:00:00,04:49,Cash Withdrawal,2000,Debit,4.1,Success,None
TXN018395,ATM1037,2025-09-15 00:00:00,21:42,Cash Withdrawal,5000,Debit,2.8,Success,None
TXN018396,ATM1044,2025-05-18 00:00:00,18:10,Cash Withdrawal,10000,Debit,4.6,Success,None
TXN018397,ATM1004,2025-10-28 00:00:00,05:27,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN018398,ATM1034,2025-01-17 00:00:00,05:25,Cash Withdrawal,5000,Debit,4.6,Success,None
TXN018399,ATM1050,2025-07-02 00:00:00,00:16,Cash Withdrawal,2000,Debit,6.3,Success,None
TXN018400,ATM1015,2025-01-27 00:00:00,10:47,Cash Withdrawal,5000,Debit,2.7,Success,None
TXN018401,ATM1039,2025-11-13 00:00:00,18:59,Cash Withdrawal,3000,Debit,5.3,Success,None
TXN018402,ATM1022,2025-11-06 00:00:00,22:55,Cash Withdrawal,5000,Debit,5.6,Success,None
TXN018403,ATM1013,2025-11-07 00:00:00,21:41,Cash Withdrawal,2000,Debit,2.3,Failed,Network Error
TXN018404,ATM1031,2025-02-26 00:00:00,11:59,Cash Withdrawal,5000,Debit,3,Success,None
TXN018405,ATM1035,2025-01-20 00:00:00,05:42,Cash Withdrawal,1000,Debit,7.1,Success,None
TXN018406,ATM1038,2025-03-25 00:00:00,17:50,Cash Withdrawal,1000,Debit,8.9,Success,None
TXN018407,ATM1043,2025-09-16 00:00:00,07:03,Cash Withdrawal,1000,Debit,4.7,Success,None
TXN018408,ATM1034,2025-09-02 00:00:00,00:13,Cash Withdrawal,20000,Debit,5.9,Success,None
TXN018409,ATM1013,2025-04-10 00:00:00,20:12,Cash Withdrawal,10000,Debit,5,Success,None
TXN018410,ATM1007,2025-06-29 00:00:00,16:45,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN018411,ATM1039,2025-01-05 00:00:00,05:02,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN018412,ATM1046,2025-10-12 00:00:00,00:51,Cash Withdrawal,500,Debit,7.7,Success,None
TXN018413,ATM1022,2025-10-19 00:00:00,08:57,Cash Withdrawal,3000,Debit,5.1,Success,None
TXN018414,ATM1012,2025-10-17 00:00:00,20:53,Cash Withdrawal,5000,Debit,6.8,Success,None
TXN018415,ATM1003,2025-05-04 00:00:00,12:59,Cash Withdrawal,2000,Debit,5.7,Success,None
TXN018416,ATM1046,2025-01-21 00:00:00,21:42,Cash Withdrawal,3000,Debit,5.2,Success,None
TXN018417,ATM1032,2025-02-27 00:00:00,12:27,Cash Withdrawal,500,Debit,9.1,Success,None
TXN018418,ATM1015,2025-04-10 00:00:00,01:28,Cash Withdrawal,500,Debit,4,Success,None
TXN018419,ATM1037,2025-12-19 00:00:00,14:20,Cash Withdrawal,10000,Debit,6.4,Success,None
TXN018420,ATM1036,2025-11-20 00:00:00,08:02,Cash Withdrawal,2000,Debit,9.9,Success,None
TXN018421,ATM1017,2025-12-27 00:00:00,13:14,Cash Withdrawal,2000,Debit,4,Success,None
TXN018422,ATM1002,2025-09-13 00:00:00,13:09,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN018423,ATM1048,2025-08-26 00:00:00,20:31,Cash Withdrawal,1000,Credit,3.2,Success,None
TXN018424,ATM1030,2025-03-12 00:00:00,12:03,Cash Withdrawal,5000,Debit,9.8,Success,None
TXN018425,ATM1049,2025-11-01 00:00:00,19:55,Cash Withdrawal,3000,Debit,7.5,Success,None
TXN018426,ATM1019,2025-05-01 00:00:00,07:09,Cash Withdrawal,2000,Debit,4,Success,None
TXN018427,ATM1041,2025-12-16 00:00:00,15:28,Cash Withdrawal,20000,Debit,4.4,Success,None
TXN018428,ATM1030,2025-11-19 00:00:00,17:37,Cash Withdrawal,5000,Debit,8,Success,None
TXN018429,ATM1014,2025-09-14 00:00:00,09:28,Cash Withdrawal,5000,Credit,12.9,Success,None
TXN018430,ATM1050,2025-01-30 00:00:00,09:25,Cash Withdrawal,2000,Debit,5.4,Success,None
TXN018431,ATM1008,2025-12-14 00:00:00,02:04,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN018432,ATM1005,2025-06-06 00:00:00,09:45,Cash Withdrawal,1000,Debit,3,Failed,Bank Declined
TXN018433,ATM1009,2025-04-06 00:00:00,23:10,Cash Withdrawal,10000,Debit,5.2,Success,None
TXN018434,ATM1038,2025-06-18 00:00:00,03:33,Cash Withdrawal,10000,Debit,4.1,Success,None
TXN018435,ATM1041,2025-01-25 00:00:00,00:42,Cash Withdrawal,500,Debit,4,Success,None
TXN018436,ATM1038,2025-09-14 00:00:00,07:10,Cash Withdrawal,2000,Debit,2.9,Success,None
TXN018437,ATM1005,2025-06-24 00:00:00,08:16,Cash Withdrawal,5000,Debit,4.1,Success,None
TXN018438,ATM1006,2025-04-16 00:00:00,19:56,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN018439,ATM1036,2025-08-16 00:00:00,03:39,Cash Withdrawal,5000,Debit,2.2,Failed,Insufficient Cash
TXN018440,ATM1047,2025-04-05 00:00:00,18:27,Cash Withdrawal,3000,Debit,2.2,Success,None
TXN018441,ATM1034,2025-11-15 00:00:00,20:26,Cash Withdrawal,2000,Debit,4.1,Success,None
TXN018442,ATM1031,2025-10-18 00:00:00,16:52,Cash Withdrawal,5000,Debit,8.6,Success,None
TXN018443,ATM1042,2025-03-17 00:00:00,12:08,Cash Withdrawal,3000,Debit,3.6,Success,None
TXN018444,ATM1014,2025-05-25 00:00:00,17:24,Cash Withdrawal,10000,Debit,7,Success,None
TXN018445,ATM1040,2025-02-13 00:00:00,08:58,Cash Withdrawal,3000,Debit,5.1,Success,None
TXN018446,ATM1049,2025-02-06 00:00:00,20:50,Cash Withdrawal,20000,Debit,5.4,Success,None
TXN018447,ATM1018,2025-06-30 00:00:00,09:47,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN018448,ATM1001,2025-12-26 00:00:00,06:48,Cash Withdrawal,500,Debit,5.1,Success,None
TXN018449,ATM1043,2025-07-09 00:00:00,18:28,Cash Withdrawal,10000,Debit,8.6,Success,None
TXN018450,ATM1021,2025-03-22 00:00:00,15:09,Cash Withdrawal,500,Debit,5.7,Success,None
TXN018451,ATM1022,2025-04-18 00:00:00,20:43,Cash Withdrawal,5000,Debit,2.9,Success,None
TXN018452,ATM1011,2025-07-12 00:00:00,09:42,Cash Withdrawal,1000,Debit,5,Success,None
TXN018453,ATM1008,2025-11-08 00:00:00,05:40,Cash Withdrawal,10000,Debit,3,Success,None
TXN018454,ATM1001,2025-11-29 00:00:00,01:09,Cash Withdrawal,500,Debit,3.8,Success,None
TXN018455,ATM1042,2025-04-12 00:00:00,23:37,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN018456,ATM1005,2025-08-30 00:00:00,07:00,Cash Withdrawal,10000,Debit,3.8,Success,None
TXN018457,ATM1039,2025-05-30 00:00:00,12:01,Cash Withdrawal,3000,Debit,3.1,Success,None
TXN018458,ATM1049,2025-06-04 00:00:00,02:51,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN018459,ATM1021,2025-10-24 00:00:00,04:55,Cash Withdrawal,2000,Debit,1.7,Success,None
TXN018460,ATM1048,2025-06-19 00:00:00,21:06,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN018461,ATM1043,2025-08-25 00:00:00,08:10,Cash Withdrawal,3000,Credit,2.9,Success,None
TXN018462,ATM1009,2025-10-09 00:00:00,14:39,Cash Withdrawal,3000,Debit,4.2,Success,None
TXN018463,ATM1023,2025-03-24 00:00:00,14:17,Cash Withdrawal,1000,Credit,6,Success,None
TXN018464,ATM1027,2025-10-12 00:00:00,03:05,Cash Withdrawal,1000,Debit,7.9,Success,None
TXN018465,ATM1023,2025-12-13 00:00:00,13:35,Cash Withdrawal,3000,Debit,9.6,Success,None
TXN018466,ATM1023,2025-11-06 00:00:00,11:50,Cash Withdrawal,20000,Debit,2.4,Success,None
TXN018467,ATM1020,2025-08-05 00:00:00,15:42,Cash Withdrawal,10000,Debit,3.3,Success,None
TXN018468,ATM1048,2025-02-18 00:00:00,16:12,Cash Withdrawal,3000,Debit,4,Success,None
TXN018469,ATM1046,2025-11-27 00:00:00,11:15,Cash Withdrawal,3000,Debit,2.3,Success,None
TXN018470,ATM1034,2025-01-09 00:00:00,04:32,Cash Withdrawal,1000,Debit,2.1,Success,None
TXN018471,ATM1025,2025-12-12 00:00:00,07:31,Cash Withdrawal,5000,Debit,8.5,Success,None
TXN018472,ATM1023,2025-12-29 00:00:00,05:15,Cash Withdrawal,1000,Debit,12.7,Success,None
TXN018473,ATM1025,2025-02-03 00:00:00,19:23,Cash Withdrawal,5000,Debit,4.9,Success,None
TXN018474,ATM1013,2025-07-20 00:00:00,21:17,Cash Withdrawal,5000,Debit,4.1,Success,None
TXN018475,ATM1029,2025-04-19 00:00:00,07:46,Cash Withdrawal,5000,Debit,6.6,Success,None
TXN018476,ATM1050,2025-07-31 00:00:00,22:51,Cash Withdrawal,2000,Debit,5.1,Success,None
TXN018477,ATM1013,2025-11-18 00:00:00,14:39,Cash Withdrawal,3000,Debit,4.1,Success,None
TXN018478,ATM1033,2025-02-16 00:00:00,17:23,Cash Withdrawal,5000,Credit,3.4,Success,None
TXN018479,ATM1047,2025-12-31 00:00:00,20:42,Cash Withdrawal,1000,Debit,9.2,Success,None
TXN018480,ATM1006,2025-09-11 00:00:00,16:23,Cash Withdrawal,5000,Debit,3.5,Success,None
TXN018481,ATM1050,2025-01-14 00:00:00,07:14,Cash Withdrawal,500,Debit,2.8,Success,None
TXN018482,ATM1023,2025-07-26 00:00:00,23:01,Cash Withdrawal,2000,Debit,3.5,Success,None
TXN018483,ATM1042,2025-12-09 00:00:00,23:36,Cash Withdrawal,2000,Credit,7,Success,None
TXN018484,ATM1009,2025-03-29 00:00:00,06:21,Cash Withdrawal,20000,Debit,6.3,Success,None
TXN018485,ATM1040,2025-04-24 00:00:00,14:50,Cash Withdrawal,2000,Debit,5.5,Success,None
TXN018486,ATM1029,2025-12-21 00:00:00,00:47,Cash Withdrawal,3000,Debit,1.7,Success,None
TXN018487,ATM1015,2025-11-03 00:00:00,16:45,Cash Withdrawal,2000,Debit,6.7,Failed,Bank Declined
TXN018488,ATM1048,2025-06-10 00:00:00,00:13,Cash Withdrawal,1000,Debit,1.1,Success,None
TXN018489,ATM1005,2025-08-01 00:00:00,22:22,Cash Withdrawal,1000,Credit,3.2,Success,None
TXN018490,ATM1011,2025-01-29 00:00:00,07:50,Cash Withdrawal,5000,Debit,10,Success,None
TXN018491,ATM1028,2025-10-04 00:00:00,23:18,Cash Withdrawal,3000,Debit,2.7,Success,None
TXN018492,ATM1007,2025-11-19 00:00:00,21:02,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN018493,ATM1028,2025-07-02 00:00:00,02:35,Cash Withdrawal,5000,Debit,5.4,Success,None
TXN018494,ATM1010,2025-11-22 00:00:00,08:30,Cash Withdrawal,500,Debit,7,Success,None
TXN018495,ATM1012,2025-10-24 00:00:00,08:16,Cash Withdrawal,500,Debit,3.7,Failed,Technical Error
TXN018496,ATM1008,2025-10-29 00:00:00,00:27,Cash Withdrawal,10000,Debit,4.1,Success,None
TXN018497,ATM1043,2025-06-24 00:00:00,05:02,Cash Withdrawal,1000,Debit,6.5,Success,None
TXN018498,ATM1030,2025-06-12 00:00:00,20:15,Cash Withdrawal,5000,Debit,3.7,Success,None
TXN018499,ATM1043,2025-05-02 00:00:00,05:25,Cash Withdrawal,2000,Credit,5.5,Success,None
TXN018500,ATM1021,2025-01-27 00:00:00,22:41,Cash Withdrawal,500,Debit,3.7,Success,None
TXN018501,ATM1045,2025-03-16 00:00:00,11:51,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN018502,ATM1013,2025-02-23 00:00:00,19:47,Cash Withdrawal,10000,Debit,2.5,Success,None
TXN018503,ATM1030,2025-03-09 00:00:00,08:15,Cash Withdrawal,500,Debit,4.2,Success,None
TXN018504,ATM1040,2025-08-02 00:00:00,23:08,Cash Withdrawal,3000,Debit,2.5,Success,None
TXN018505,ATM1010,2025-10-14 00:00:00,07:40,Cash Withdrawal,10000,Debit,2.5,Success,None
TXN018506,ATM1021,2025-06-20 00:00:00,10:02,Cash Withdrawal,2000,Debit,2.2,Success,None
TXN018507,ATM1048,2025-07-24 00:00:00,08:48,Cash Withdrawal,1000,Credit,4.5,Success,None
TXN018508,ATM1034,2025-10-14 00:00:00,22:41,Cash Withdrawal,20000,Debit,3.9,Failed,Network Error
TXN018509,ATM1010,2025-08-25 00:00:00,20:11,Cash Withdrawal,1000,Debit,3.6,Success,None
TXN018510,ATM1037,2025-10-09 00:00:00,04:54,Cash Withdrawal,10000,Debit,3.3,Success,None
TXN018511,ATM1012,2025-04-30 00:00:00,18:28,Cash Withdrawal,2000,Debit,5.9,Success,None
TXN018512,ATM1036,2025-02-05 00:00:00,16:22,Cash Withdrawal,500,Debit,2.7,Success,None
TXN018513,ATM1023,2025-02-23 00:00:00,02:40,Cash Withdrawal,3000,Debit,3,Success,None
TXN018514,ATM1010,2025-10-22 00:00:00,01:07,Cash Withdrawal,500,Debit,7.9,Success,None
TXN018515,ATM1046,2025-07-27 00:00:00,18:08,Cash Withdrawal,3000,Debit,4.2,Success,None
TXN018516,ATM1027,2025-09-13 00:00:00,17:26,Cash Withdrawal,10000,Debit,4.6,Success,None
TXN018517,ATM1010,2025-09-26 00:00:00,10:50,Cash Withdrawal,5000,Debit,5.8,Success,None
TXN018518,ATM1007,2025-03-05 00:00:00,12:02,Cash Withdrawal,2000,Debit,6.6,Success,None
TXN018519,ATM1017,2025-01-04 00:00:00,15:46,Cash Withdrawal,5000,Debit,3,Success,None
TXN018520,ATM1050,2025-01-19 00:00:00,20:43,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN018521,ATM1017,2025-07-07 00:00:00,06:44,Cash Withdrawal,10000,Debit,3,Success,None
TXN018522,ATM1047,2025-12-23 00:00:00,19:51,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN018523,ATM1030,2025-01-14 00:00:00,16:31,Cash Withdrawal,2000,Debit,1.9,Success,None
TXN018524,ATM1008,2025-04-21 00:00:00,23:50,Cash Withdrawal,5000,Debit,6.1,Success,None
TXN018525,ATM1013,2025-03-18 00:00:00,00:47,Cash Withdrawal,2000,Debit,6.9,Success,None
TXN018526,ATM1030,2025-12-27 00:00:00,12:52,Cash Withdrawal,3000,Credit,3.3,Success,None
TXN018527,ATM1006,2025-10-02 00:00:00,22:48,Cash Withdrawal,2000,Debit,3.9,Success,None
TXN018528,ATM1009,2025-10-09 00:00:00,21:40,Cash Withdrawal,2000,Credit,2.5,Success,None
TXN018529,ATM1025,2025-10-28 00:00:00,23:06,Cash Withdrawal,10000,Debit,4.5,Success,None
